ir1_ch4,ir3_co,uv0_o3,uv1_no2,uv3_bro,uv4_h2co,uv5_so2,uv6_oclo,uv7_so2,uv8_h2o,uv9_chocho,lat,lon
3.186874858352585e+19,4.1651785536267044e+18,4.562634155571357e+18,2309236720931643.5,37726624600281.05,0.0,2867942117977306.5,1879452293198.8,2722050590895743.0,1.3342208927661076e+21,145845242818149.6,-78.38709677419355,31.428571428571445
3.4074191064014524e+19,6.039541012403898e+18,4.682033944979418e+18,2392853607867695.0,37894378655321.25,0.0,3288090412522610.0,1436360218457.5889,3091247858498977.0,1.2328152609423758e+21,142323763702474.9,-78.38709677419355,37.14285714285714
2.6845726339323298e+19,3.908951509224701e+18,4.830291443338552e+18,2469730644431729.5,38246699771620.484,0.0,2982982392216465.0,1243087093838.0254,2820315608006159.5,1.1892878372208186e+21,144412399074010.4,-78.38709677419355,42.85714285714286
2.8598041403941827e+19,2.3635817150615296e+18,4.967084631076173e+18,2561327700385128.0,38832815668067.08,0.0,3789402662834863.0,1723657275029.9917,3622238004841761.0,1.4411952833224555e+21,143307934848245.44,-78.38709677419355,48.571428571428584
2.7714156831120777e+19,3.199894252372441e+18,5.135818332993611e+18,2686414330406788.5,38547213182115.96,0.0,3524437475432857.5,1460047112164.0447,3431241822922342.5,1.4915356914006158e+21,136422787424288.36,-78.38709677419355,54.28571428571428
3.0065306462256198e+19,3.56821782473674e+18,5.348498305803352e+18,2808909645099206.0,39269566335035.586,0.0,3616279479645304.0,1454574968194.233,3482298579074671.5,1.5327939390198042e+21,148216617062229.28,-78.38709677419355,60.0
2.867970042807798e+19,2.5694772762580526e+18,5.543944855437577e+18,2923272288877889.5,40266433692348.055,0.0,5842791299115338.0,1420513418101.9622,5640217807894509.0,1.5840213057776805e+21,137006571817384.19,-78.38709677419355,65.71428571428572
2.86226690035022e+19,2.882753060112905e+18,5.730036949839663e+18,3026538013818852.5,40265418086706.61,0.0,3330554869087263.0,2996387653303.982,3294683720838851.0,1.5548171532114382e+21,136286786855557.86,-78.38709677419355,71.42857142857144
2.7785136809983734e+19,2.0191478292409057e+18,5.921990573266928e+18,3140765766458854.0,40692240240331.66,0.0,5195944507166243.0,1296682398796.9634,5119333516098475.0,1.4965191558483775e+21,141194696763518.6,-78.38709677419355,77.14285714285717
2.8237356087822262e+19,2.0579991650018565e+18,6.141100058999226e+18,3248527974528509.0,40898602678994.64,0.0,4454270952660446.0,1727911043160.0913,4414285333881568.5,1.431161000627697e+21,135644121669573.8,-78.38709677419355,82.85714285714289
3.242763588509931e+19,5.148961037320858e+18,6.395661023045787e+18,3355116886842501.0,41092468819806.83,0.0,5026081849189392.0,1651499565586.6777,4857867485917543.0,1.2937416658282946e+21,141853287794394.62,-78.38709677419355,88.57142857142856
2.405279142656334e+19,3.9932103909496253e+18,6.639547280099875e+18,3465131765219140.5,40864769531415.83,0.0,4336742227239771.0,1780620410203.9006,4181328100007840.5,1.2348772624254422e+21,134541485407170.28,-78.38709677419355,94.28571428571428
